timestamp,src_ip,dst_ip,packet_count,byte_count,syn_count,fin_count,rst_count,ack_count,icmp_count,udp_count,duration_sec,label,attack_type
2025-11-12T22:38:47.482835,10.0.0.3,10.0.0.1,6,588,0,0,0,0,6,0,3.9040567874908447,0,Normal
2025-11-12T22:38:47.484356,10.0.0.1,10.0.0.4,8,784,0,0,0,0,8,0,3.9015347957611084,0,Normal
2025-11-12T22:38:47.485898,10.0.0.4,10.0.0.1,8,784,0,0,0,0,8,0,3.901188373565674,0,Normal
2025-11-12T22:38:47.487431,10.0.0.1,10.0.0.5,10,980,0,0,0,0,10,0,3.8976988792419434,0,Normal
2025-11-12T22:38:47.488846,10.0.0.5,10.0.0.1,10,980,0,0,0,0,10,0,3.8973240852355957,0,Normal
2025-11-12T22:38:47.490333,10.0.0.1,10.0.0.6,2,196,0,0,0,0,2,0,3.8935158252716064,0,Normal
2025-11-12T22:38:47.492187,10.0.0.6,10.0.0.1,2,196,0,0,0,0,2,0,3.8948590755462646,0,Normal
2025-11-12T22:38:47.493823,10.0.0.1,10.0.0.7,4,392,0,0,0,0,4,0,3.892510175704956,0,Normal
2025-11-12T22:38:47.495466,10.0.0.7,10.0.0.1,4,392,0,0,0,0,4,0,3.8932671546936035,0,Normal
2025-11-12T22:38:47.497002,10.0.0.1,10.0.0.8,6,588,0,0,0,0,6,0,3.8906919956207275,0,Normal
2025-11-12T22:38:47.498427,10.0.0.8,10.0.0.1,6,588,0,0,0,0,6,0,3.890986919403076,0,Normal
2025-11-12T22:38:47.499848,10.0.0.1,10.0.0.9,8,784,0,0,0,0,8,0,3.888474464416504,0,Normal
2025-11-12T22:38:47.501352,10.0.0.9,10.0.0.1,8,784,0,0,0,0,8,0,3.8884754180908203,0,Normal
2025-11-12T22:38:47.503050,10.0.0.1,10.0.0.10,10,980,0,0,0,0,10,0,3.884897470474243,0,Normal
2025-11-12T22:38:47.504578,10.0.0.10,10.0.0.1,10,980,0,0,0,0,10,0,3.8844971656799316,0,Normal
2025-11-12T22:38:47.505938,10.0.0.2,10.0.0.3,4,392,0,0,0,0,4,0,3.8744499683380127,0,Normal
2025-11-12T22:38:47.507428,10.0.0.3,10.0.0.2,4,392,0,0,0,0,4,0,3.874871015548706,0,Normal
2025-11-12T22:38:47.508856,10.0.0.2,10.0.0.4,6,588,0,0,0,0,6,0,3.8706915378570557,0,Normal
2025-11-12T22:38:47.510320,10.0.0.4,10.0.0.2,6,588,0,0,0,0,6,0,3.8708040714263916,0,Normal
2025-11-12T22:38:47.511750,10.0.0.2,10.0.0.5,8,784,0,0,0,0,8,0,3.868109941482544,0,Normal
2025-11-12T22:38:47.513157,10.0.0.5,10.0.0.2,8,784,0,0,0,0,8,0,3.8679943084716797,0,Normal
2025-11-12T22:38:47.514794,10.0.0.2,10.0.0.6,4,392,0,0,0,0,4,0,3.8639626502990723,0,Normal
2025-11-12T22:38:47.516164,10.0.0.6,10.0.0.2,4,392,0,0,0,0,4,0,3.864387273788452,0,Normal
2025-11-12T22:38:47.517674,10.0.0.2,10.0.0.7,2,196,0,0,0,0,2,0,3.8621103763580322,0,Normal
2025-11-12T22:38:47.519384,10.0.0.7,10.0.0.2,2,196,0,0,0,0,2,0,3.8629989624023438,0,Normal
2025-11-12T22:38:47.521018,10.0.0.2,10.0.0.8,4,392,0,0,0,0,4,0,3.8613929748535156,0,Normal
2025-11-12T22:38:47.522583,10.0.0.8,10.0.0.2,4,392,0,0,0,0,4,0,3.8621599674224854,0,Normal
2025-11-12T22:38:47.523722,10.0.0.2,10.0.0.9,6,588,0,0,0,0,6,0,3.8586347103118896,0,Normal
2025-11-12T22:38:47.525282,10.0.0.9,10.0.0.2,6,588,0,0,0,0,6,0,3.858821153640747,0,Normal
2025-11-12T22:38:47.526668,10.0.0.2,10.0.0.10,8,784,0,0,0,0,8,0,3.8558688163757324,0,Normal
2025-11-12T22:38:47.528445,10.0.0.10,10.0.0.2,8,784,0,0,0,0,8,0,3.856276750564575,0,Normal
2025-11-12T22:38:47.530235,10.0.0.3,10.0.0.4,4,392,0,0,0,0,4,0,3.840644359588623,0,Normal
2025-11-12T22:38:47.531762,10.0.0.4,10.0.0.3,4,392,0,0,0,0,4,0,3.84135103225708,0,Normal
2025-11-12T22:38:47.533430,10.0.0.3,10.0.0.5,6,588,0,0,0,0,6,0,3.8390512466430664,0,Normal
2025-11-12T22:38:47.534753,10.0.0.5,10.0.0.3,6,588,0,0,0,0,6,0,3.83925199508667,0,Normal
2025-11-12T22:38:47.536134,10.0.0.3,10.0.0.6,6,588,0,0,0,0,6,0,3.8361222743988037,0,Normal
2025-11-12T22:38:47.537815,10.0.0.6,10.0.0.3,6,588,0,0,0,0,6,0,3.836311101913452,0,Normal
2025-11-12T22:38:47.539398,10.0.0.3,10.0.0.7,4,392,0,0,0,0,4,0,3.8329946994781494,0,Normal
2025-11-12T22:38:47.540911,10.0.0.7,10.0.0.3,4,392,0,0,0,0,4,0,3.833693027496338,0,Normal
2025-11-12T22:38:47.542375,10.0.0.3,10.0.0.8,2,196,0,0,0,0,2,0,3.8314626216888428,0,Normal
2025-11-12T22:38:47.543576,10.0.0.8,10.0.0.3,2,196,0,0,0,0,2,0,3.832156181335449,0,Normal
2025-11-12T22:38:47.545076,10.0.0.3,10.0.0.9,4,392,0,0,0,0,4,0,3.8300774097442627,0,Normal
2025-11-12T22:38:47.546719,10.0.0.9,10.0.0.3,4,392,0,0,0,0,4,0,3.8307065963745117,0,Normal
2025-11-12T22:38:47.548087,10.0.0.3,10.0.0.10,6,588,0,0,0,0,6,0,3.827064037322998,0,Normal
2025-11-12T22:38:47.549704,10.0.0.10,10.0.0.3,6,588,0,0,0,0,6,0,3.8275558948516846,0,Normal
2025-11-12T22:38:47.551190,10.0.0.4,10.0.0.5,4,392,0,0,0,0,4,0,3.806978940963745,0,Normal
2025-11-12T22:38:47.552537,10.0.0.5,10.0.0.4,4,392,0,0,0,0,4,0,3.8073863983154297,0,Normal
2025-11-12T22:38:47.553925,10.0.0.4,10.0.0.6,8,784,0,0,0,0,8,0,3.8037617206573486,0,Normal
2025-11-12T22:38:47.555312,10.0.0.6,10.0.0.4,8,784,0,0,0,0,8,0,3.8034849166870117,0,Normal
2025-11-12T22:38:47.556597,10.0.0.4,10.0.0.7,6,588,0,0,0,0,6,0,3.7996463775634766,0,Normal
2025-11-12T22:38:47.558252,10.0.0.7,10.0.0.4,6,588,0,0,0,0,6,0,3.8002586364746094,0,Normal
2025-11-12T22:38:47.559775,10.0.0.4,10.0.0.8,4,392,0,0,0,0,4,0,3.7972288131713867,0,Normal
2025-11-12T22:38:47.561345,10.0.0.8,10.0.0.4,4,392,0,0,0,0,4,0,3.7979910373687744,0,Normal
2025-11-12T22:38:47.562880,10.0.0.4,10.0.0.9,2,196,0,0,0,0,2,0,3.795424222946167,0,Normal
2025-11-12T22:38:47.564258,10.0.0.9,10.0.0.4,2,196,0,0,0,0,2,0,3.7962582111358643,0,Normal
2025-11-12T22:38:47.565875,10.0.0.4,10.0.0.10,4,392,0,0,0,0,4,0,3.7943978309631348,0,Normal
2025-11-12T22:38:47.567503,10.0.0.10,10.0.0.4,4,392,0,0,0,0,4,0,3.795058250427246,0,Normal
2025-11-12T22:38:47.569028,10.0.0.5,10.0.0.6,10,980,0,0,0,0,10,0,3.766970634460449,0,Normal
2025-11-12T22:38:47.570668,10.0.0.6,10.0.0.5,10,980,0,0,0,0,10,0,3.7667298316955566,0,Normal
2025-11-12T22:38:47.572042,10.0.0.5,10.0.0.7,8,784,0,0,0,0,8,0,3.7630906105041504,0,Normal
2025-11-12T22:38:47.573380,10.0.0.7,10.0.0.5,8,784,0,0,0,0,8,0,3.7631266117095947,0,Normal
2025-11-12T22:38:47.575012,10.0.0.5,10.0.0.8,6,588,0,0,0,0,6,0,3.760514736175537,0,Normal
2025-11-12T22:38:47.576563,10.0.0.8,10.0.0.5,6,588,0,0,0,0,6,0,3.7604761123657227,0,Normal
2025-11-12T22:38:47.578086,10.0.0.5,10.0.0.9,4,392,0,0,0,0,4,0,3.757012128829956,0,Normal
2025-11-12T22:38:47.579410,10.0.0.9,10.0.0.5,4,392,0,0,0,0,4,0,3.757542610168457,0,Normal
2025-11-12T22:38:47.580874,10.0.0.5,10.0.0.10,2,196,0,0,0,0,2,0,3.754948377609253,0,Normal
2025-11-12T22:38:47.583654,10.0.0.10,10.0.0.5,2,196,0,0,0,0,2,0,3.757225751876831,0,Normal
2025-11-12T22:38:47.585191,10.0.0.6,10.0.0.7,4,392,0,0,0,0,4,0,3.726663589477539,0,Normal
2025-11-12T22:38:47.586995,10.0.0.7,10.0.0.6,4,392,0,0,0,0,4,0,3.727724313735962,0,Normal
2025-11-12T22:38:47.588526,10.0.0.6,10.0.0.8,6,588,0,0,0,0,6,0,3.725558280944824,0,Normal
2025-11-12T22:38:47.590096,10.0.0.8,10.0.0.6,6,588,0,0,0,0,6,0,3.725739002227783,0,Normal
2025-11-12T22:38:47.591640,10.0.0.6,10.0.0.9,8,784,0,0,0,0,8,0,3.722200393676758,0,Normal
2025-11-12T22:38:47.593122,10.0.0.9,10.0.0.6,8,784,0,0,0,0,8,0,3.7222211360931396,0,Normal
2025-11-12T22:38:47.594553,10.0.0.6,10.0.0.10,10,980,0,0,0,0,10,0,3.7193028926849365,0,Normal
2025-11-12T22:38:47.595794,10.0.0.10,10.0.0.6,10,980,0,0,0,0,10,0,3.7188754081726074,0,Normal
2025-11-12T22:38:47.597545,10.0.0.7,10.0.0.8,4,392,0,0,0,0,4,0,3.682755470275879,0,Normal
2025-11-12T22:38:47.598915,10.0.0.8,10.0.0.7,4,392,0,0,0,0,4,0,3.6832566261291504,0,Normal
2025-11-12T22:38:47.600183,10.0.0.7,10.0.0.9,6,588,0,0,0,0,6,0,3.680428981781006,0,Normal
2025-11-12T22:38:47.601625,10.0.0.9,10.0.0.7,6,588,0,0,0,0,6,0,3.680614948272705,0,Normal
2025-11-12T22:38:47.603189,10.0.0.7,10.0.0.10,8,784,0,0,0,0,8,0,3.6776227951049805,0,Normal
2025-11-12T22:38:47.604626,10.0.0.10,10.0.0.7,8,784,0,0,0,0,8,0,3.6770758628845215,0,Normal
2025-11-12T22:38:47.606318,10.0.0.8,10.0.0.9,4,392,0,0,0,0,4,0,3.6351966857910156,0,Normal
2025-11-12T22:38:47.607745,10.0.0.9,10.0.0.8,4,392,0,0,0,0,4,0,3.635715961456299,0,Normal
2025-11-12T22:38:47.609331,10.0.0.8,10.0.0.10,6,588,0,0,0,0,6,0,3.633690357208252,0,Normal
2025-11-12T22:38:47.610730,10.0.0.10,10.0.0.8,6,588,0,0,0,0,6,0,3.6340086460113525,0,Normal
2025-11-12T22:38:47.612072,10.0.0.9,10.0.0.10,4,392,0,0,0,0,4,0,3.5855658054351807,0,Normal
2025-11-12T22:38:47.613637,10.0.0.10,10.0.0.9,4,392,0,0,0,0,4,0,3.586320400238037,0,Normal
2025-11-12T22:41:56.083812,10.0.0.1,10.0.0.3,10826,584604,10826,0,0,0,0,0,4.709334850311279,1,SYN Flood
2025-11-12T22:41:56.096323,10.0.0.3,10.0.0.1,3296,177984,0,0,3296,3296,0,0,4.570086479187012,1,SYN Flood
2025-11-12T22:42:01.106029,10.0.0.1,10.0.0.3,11678,630612,11678,0,0,0,0,0,5.00567889213562,1,SYN Flood
2025-11-12T22:42:01.109946,10.0.0.3,10.0.0.1,3877,209358,0,0,3877,3877,0,0,4.9943153858184814,1,SYN Flood
2025-11-12T22:42:06.121792,10.0.0.3,10.0.0.1,1848,99792,0,0,1848,1848,0,0,5.005665302276611,1,SYN Flood
2025-11-12T22:42:06.125386,10.0.0.1,10.0.0.3,13464,727056,13464,0,0,0,0,0,5.0091636180877686,1,SYN Flood
2025-11-12T22:42:11.144179,10.0.0.1,10.0.0.3,13764,743256,13764,0,0,0,0,0,5.007967233657837,1,SYN Flood
2025-11-12T22:42:11.147956,10.0.0.3,10.0.0.1,55,2970,0,0,55,55,0,0,4.991579294204712,1,SYN Flood
2025-11-12T22:42:16.165576,10.0.0.1,10.0.0.3,14808,799632,14808,0,0,0,0,0,5.014013767242432,1,SYN Flood
2025-11-12T22:42:16.168952,10.0.0.3,10.0.0.1,52,2808,0,0,52,52,0,0,3.3793962001800537,1,SYN Flood
2025-11-12T22:42:21.180416,10.0.0.1,10.0.0.3,14561,786294,14561,0,0,0,0,0,5.008727788925171,1,SYN Flood
2025-11-12T22:42:21.185430,10.0.0.3,10.0.0.1,46,2484,0,0,46,46,0,0,3.5263302326202393,1,SYN Flood
2025-11-12T22:42:26.205535,10.0.0.1,10.0.0.3,17051,920754,17051,0,0,0,0,0,5.015512466430664,1,SYN Flood
2025-11-12T22:42:26.209053,10.0.0.3,10.0.0.1,627,33858,0,0,627,627,0,0,3.9907567501068115,1,SYN Flood
2025-11-12T22:42:31.227469,10.0.0.1,10.0.0.3,13233,714582,13233,0,0,0,0,0,5.013705015182495,1,SYN Flood
2025-11-12T22:42:31.230328,10.0.0.3,10.0.0.1,1803,97362,0,0,1803,1803,0,0,5.016406059265137,1,SYN Flood
2025-11-12T22:42:36.247369,10.0.0.1,10.0.0.3,12163,656802,12163,0,0,0,0,0,5.000076532363892,1,SYN Flood
2025-11-12T22:42:36.252173,10.0.0.3,10.0.0.1,3132,169128,0,0,3132,3132,0,0,5.0035319328308105,1,SYN Flood
2025-11-12T22:42:41.302462,10.0.0.3,10.0.0.1,3772,203688,0,0,3772,3772,0,0,5.047211408615112,1,SYN Flood
2025-11-12T22:42:41.315234,10.0.0.1,10.0.0.3,11785,636390,11785,0,0,0,0,0,5.059888124465942,1,SYN Flood
2025-11-12T22:42:46.334155,10.0.0.3,10.0.0.1,2787,150498,0,0,2787,2787,0,0,5.01418924331665,1,SYN Flood
2025-11-12T22:42:46.340925,10.0.0.1,10.0.0.3,8307,448578,8307,0,0,0,0,0,5.020859718322754,1,SYN Flood
2025-11-12T22:42:51.375508,10.0.0.1,10.0.0.3,6711,362394,6711,0,0,0,0,0,5.026228666305542,1,SYN Flood
2025-11-12T22:42:51.380021,10.0.0.3,10.0.0.1,2205,119070,0,0,2205,2205,0,0,5.030499458312988,1,SYN Flood
2025-11-12T22:42:56.439265,10.0.0.3,10.0.0.1,2181,117774,0,0,2181,2181,0,0,5.048076629638672,1,SYN Flood
2025-11-12T22:42:56.448618,10.0.0.1,10.0.0.3,6576,355104,6576,0,0,0,0,0,5.057292222976685,1,SYN Flood
2025-11-12T22:43:01.479850,10.0.0.3,10.0.0.1,2312,124848,0,0,2312,2312,0,0,5.007585287094116,1,SYN Flood
2025-11-12T22:43:01.482096,10.0.0.1,10.0.0.3,6859,370386,6859,0,0,0,0,0,5.009714841842651,1,SYN Flood
2025-11-12T22:43:06.514222,10.0.0.3,10.0.0.1,2122,114588,0,0,2122,2122,0,0,5.014432907104492,1,SYN Flood
2025-11-12T22:43:06.536055,10.0.0.1,10.0.0.3,6235,336690,6235,0,0,0,0,0,5.014392614364624,1,SYN Flood
2025-11-12T22:43:11.570276,10.0.0.3,10.0.0.1,1751,94554,0,0,1751,1751,0,0,5.026968479156494,1,SYN Flood
2025-11-12T22:43:11.577137,10.0.0.1,10.0.0.3,5259,283986,5259,0,0,0,0,0,5.033567667007446,1,SYN Flood
2025-11-12T22:43:16.592215,10.0.0.3,10.0.0.1,3033,163782,0,0,3033,3033,0,0,5.00264310836792,1,SYN Flood
2025-11-12T22:43:16.596621,10.0.0.1,10.0.0.3,5030,271620,5030,0,0,0,0,0,5.00675106048584,1,SYN Flood
2025-11-12T22:43:21.626169,10.0.0.3,10.0.0.1,2072,111888,0,0,2072,2072,0,0,5.008253335952759,1,SYN Flood
2025-11-12T22:43:21.644953,10.0.0.1,10.0.0.3,6157,332478,6157,0,0,0,0,0,5.026762962341309,1,SYN Flood
2025-11-12T22:43:26.695118,10.0.0.1,10.0.0.3,6259,337986,6259,0,0,0,0,0,5.024966716766357,1,SYN Flood
2025-11-12T22:43:26.709860,10.0.0.3,10.0.0.1,2175,117450,0,0,2175,2175,0,0,5.0371994972229,1,SYN Flood
2025-11-12T22:43:31.726333,10.0.0.1,10.0.0.3,7424,400896,7424,0,0,0,0,0,4.993674993515015,1,SYN Flood
2025-11-12T22:43:31.741000,10.0.0.3,10.0.0.1,1260,68040,0,0,1260,1260,0,0,5.007546424865723,1,SYN Flood
2025-11-12T22:43:36.767560,10.0.0.1,10.0.0.3,5848,315792,5848,0,0,0,0,0,5.021791934967041,1,SYN Flood
2025-11-12T22:43:36.774505,10.0.0.3,10.0.0.1,3114,168156,0,0,3114,3114,0,0,5.013152837753296,1,SYN Flood
2025-11-12T22:43:41.800507,10.0.0.1,10.0.0.3,6257,337878,6257,0,0,0,0,0,5.022592067718506,1,SYN Flood
2025-11-12T22:43:41.804108,10.0.0.3,10.0.0.1,2704,146016,0,0,2704,2704,0,0,5.02562952041626,1,SYN Flood
2025-11-12T22:43:46.812612,10.0.0.3,10.0.0.1,881,47574,0,0,881,881,0,0,5.000158786773682,1,SYN Flood
2025-11-12T22:43:46.822606,10.0.0.1,10.0.0.3,7565,408510,7565,0,0,0,0,0,5.00992751121521,1,SYN Flood
2025-11-12T22:43:51.844717,10.0.0.1,10.0.0.3,7463,403002,7463,0,0,0,0,0,5.016456127166748,1,SYN Flood
2025-11-12T22:43:51.853228,10.0.0.3,10.0.0.1,1024,55296,0,0,1024,1024,0,0,4.975341796875,1,SYN Flood
2025-11-12T22:43:56.874897,10.0.0.1,10.0.0.3,4756,256824,4756,0,0,0,0,0,5.01141619682312,1,SYN Flood
2025-11-12T22:43:56.883591,10.0.0.3,10.0.0.1,2204,119016,0,0,2204,2204,0,0,5.019611358642578,1,SYN Flood
2025-11-12T22:44:01.895700,10.0.0.1,10.0.0.3,5907,318978,5907,0,0,0,0,0,5.0044801235198975,1,SYN Flood
2025-11-12T22:44:01.910178,10.0.0.3,10.0.0.1,2188,118152,0,0,2188,2188,0,0,5.018489360809326,1,SYN Flood
2025-11-12T22:44:06.941594,10.0.0.1,10.0.0.3,4869,262926,4869,0,0,0,0,0,5.026866436004639,1,SYN Flood
2025-11-12T22:44:06.945368,10.0.0.3,10.0.0.1,4122,222588,0,0,4122,4122,0,0,5.030535459518433,1,SYN Flood
2025-11-12T22:44:11.976785,10.0.0.1,10.0.0.3,4531,244674,4531,0,0,0,0,0,5.02229118347168,1,SYN Flood
2025-11-12T22:44:11.980145,10.0.0.3,10.0.0.1,4044,218376,0,0,4044,4044,0,0,5.025533199310303,1,SYN Flood
2025-11-12T22:44:17.029752,10.0.0.1,10.0.0.3,4102,221508,4102,0,0,0,0,0,5.03841757774353,1,SYN Flood
2025-11-12T22:44:17.032661,10.0.0.3,10.0.0.1,3147,169938,0,0,3147,3147,0,0,5.040992736816406,1,SYN Flood
2025-11-12T22:44:22.081593,10.0.0.1,10.0.0.3,6210,335340,6210,0,0,0,0,0,5.04407811164856,1,SYN Flood
2025-11-12T22:44:22.085343,10.0.0.3,10.0.0.1,1625,87750,0,0,1625,1625,0,0,5.045883417129517,1,SYN Flood
2025-11-12T22:44:27.114068,10.0.0.1,10.0.0.3,6456,348624,6456,0,0,0,0,0,5.020444393157959,1,SYN Flood
2025-11-12T22:44:27.119666,10.0.0.3,10.0.0.1,2187,118098,0,0,2187,2187,0,0,5.025905132293701,1,SYN Flood
2025-11-12T22:44:32.489741,10.0.0.3,10.0.0.1,2152,116208,0,0,2152,2152,0,0,5.363731384277344,1,SYN Flood
2025-11-12T22:44:32.507743,10.0.0.1,10.0.0.3,6926,374004,6926,0,0,0,0,0,5.381546258926392,1,SYN Flood
2025-11-12T22:44:37.540751,10.0.0.3,10.0.0.1,3916,211464,0,0,3916,3916,0,0,5.0276665687561035,1,SYN Flood
2025-11-12T22:44:37.550326,10.0.0.1,10.0.0.3,4812,259848,4812,0,0,0,0,0,5.036815166473389,1,SYN Flood
2025-11-12T22:44:42.569203,10.0.0.3,10.0.0.1,2972,160488,0,0,2972,2972,0,0,5.012238502502441,1,SYN Flood
2025-11-12T22:44:42.573027,10.0.0.1,10.0.0.3,7092,382968,7092,0,0,0,0,0,5.015599250793457,1,SYN Flood
2025-11-12T22:44:47.615104,10.0.0.1,10.0.0.3,6347,342738,6347,0,0,0,0,0,5.025680303573608,1,SYN Flood
2025-11-12T22:44:47.618669,10.0.0.3,10.0.0.1,2151,116154,0,0,2151,2151,0,0,5.0287556648254395,1,SYN Flood
2025-11-12T22:44:52.645967,10.0.0.1,10.0.0.3,5453,294462,5453,0,0,0,0,0,5.023498773574829,1,SYN Flood
2025-11-12T22:44:52.669970,10.0.0.3,10.0.0.1,1846,99684,0,0,1846,1846,0,0,5.047327041625977,1,SYN Flood
2025-11-12T22:44:57.680550,10.0.0.1,10.0.0.3,5051,272754,5051,0,0,0,0,0,5.0025999546051025,1,SYN Flood
2025-11-12T22:44:57.713179,10.0.0.3,10.0.0.1,2654,143316,0,0,2654,2654,0,0,5.034342288970947,1,SYN Flood
2025-11-12T22:45:02.731625,10.0.0.3,10.0.0.1,2190,118260,0,0,2190,2190,0,0,5.005199193954468,1,SYN Flood
2025-11-12T22:45:02.745910,10.0.0.1,10.0.0.3,5943,320922,5943,0,0,0,0,0,5.019088268280029,1,SYN Flood
2025-11-12T22:45:07.774580,10.0.0.3,10.0.0.1,2000,108000,0,0,2000,2000,0,0,5.023038625717163,1,SYN Flood
2025-11-12T22:45:07.778200,10.0.0.1,10.0.0.3,6862,370548,6862,0,0,0,0,0,5.026206731796265,1,SYN Flood
2025-11-12T22:45:12.800965,10.0.0.1,10.0.0.3,4785,258390,4785,0,0,0,0,0,5.0186381340026855,1,SYN Flood
2025-11-12T22:45:12.803878,10.0.0.3,10.0.0.1,3609,194886,0,0,3609,3609,0,0,5.020594358444214,1,SYN Flood
2025-11-12T22:45:17.831975,10.0.0.1,10.0.0.3,4494,242676,4494,0,0,0,0,0,5.02082633972168,1,SYN Flood
2025-11-12T22:45:17.834986,10.0.0.3,10.0.0.1,3685,198990,0,0,3685,3685,0,0,5.023649215698242,1,SYN Flood
2025-11-12T22:45:22.842468,10.0.0.3,10.0.0.1,3254,175716,0,0,3254,3254,0,0,4.9891157150268555,1,SYN Flood
2025-11-12T22:45:22.852645,10.0.0.1,10.0.0.3,5330,287820,5330,0,0,0,0,0,4.999154329299927,1,SYN Flood
2025-11-12T22:45:27.877787,10.0.0.1,10.0.0.3,4339,234306,4339,0,0,0,0,0,5.022758483886719,1,SYN Flood
2025-11-12T22:45:27.894140,10.0.0.3,10.0.0.1,1520,82080,0,0,1520,1520,0,0,5.037981033325195,1,SYN Flood
2025-11-12T22:45:32.932686,10.0.0.3,10.0.0.1,1898,102492,0,0,1898,1898,0,0,5.032155275344849,1,SYN Flood
2025-11-12T22:45:32.942040,10.0.0.1,10.0.0.3,5323,287442,5323,0,0,0,0,0,5.041122913360596,1,SYN Flood
2025-11-12T22:45:37.976878,10.0.0.1,10.0.0.3,5283,285282,5283,0,0,0,0,0,5.015671014785767,1,SYN Flood
2025-11-12T22:45:37.984495,10.0.0.3,10.0.0.1,2160,116640,0,0,2160,2160,0,0,5.0204455852508545,1,SYN Flood
2025-11-12T22:45:43.018142,10.0.0.1,10.0.0.3,3149,170046,3149,0,0,0,0,0,5.027740478515625,1,SYN Flood
2025-11-12T22:45:43.025792,10.0.0.3,10.0.0.1,3470,187380,0,0,3470,3470,0,0,5.007348299026489,1,SYN Flood
2025-11-12T22:45:48.099328,10.0.0.1,10.0.0.3,1816,98064,1816,0,0,0,0,0,5.069249868392944,1,SYN Flood
2025-11-12T22:45:48.120938,10.0.0.3,10.0.0.1,3436,185544,0,0,3436,3436,0,0,5.090658664703369,1,SYN Flood
2025-11-12T22:45:53.172973,10.0.0.1,10.0.0.3,1821,98334,1821,0,0,0,0,0,5.04124903678894,1,SYN Flood
2025-11-12T22:45:53.180003,10.0.0.3,10.0.0.1,3036,163944,0,0,3036,3036,0,0,5.048061370849609,1,SYN Flood
2025-11-12T22:45:58.187273,10.0.0.3,10.0.0.1,3431,185274,0,0,3431,3431,0,0,4.983557939529419,1,SYN Flood
2025-11-12T22:45:58.209508,10.0.0.1,10.0.0.3,2095,113130,2095,0,0,0,0,0,5.005567789077759,1,SYN Flood
2025-11-12T22:46:03.232120,10.0.0.3,10.0.0.1,3162,170748,0,0,3162,3162,0,0,5.014366149902344,1,SYN Flood
2025-11-12T22:46:03.272501,10.0.0.1,10.0.0.3,2318,125172,2318,0,0,0,0,0,5.054287433624268,1,SYN Flood
2025-11-12T22:46:08.316106,10.0.0.1,10.0.0.3,2441,131814,2441,0,0,0,0,0,5.032126188278198,1,SYN Flood
2025-11-12T22:46:08.332234,10.0.0.3,10.0.0.1,2356,127224,0,0,2356,2356,0,0,5.04774284362793,1,SYN Flood
2025-11-12T22:46:13.397629,10.0.0.1,10.0.0.3,3566,192564,3566,0,0,0,0,0,5.058627605438232,1,SYN Flood
2025-11-12T22:46:13.402325,10.0.0.3,10.0.0.1,1963,106002,0,0,1963,1963,0,0,5.060244560241699,1,SYN Flood
2025-11-12T22:46:18.423398,10.0.0.1,10.0.0.3,4879,263466,4879,0,0,0,0,0,5.002567768096924,1,SYN Flood
2025-11-12T22:46:18.429539,10.0.0.3,10.0.0.1,783,42282,0,0,783,783,0,0,4.993649959564209,1,SYN Flood
2025-11-12T22:46:23.509046,10.0.0.1,10.0.0.3,4852,262008,4852,0,0,0,0,0,5.055001735687256,1,SYN Flood
2025-11-12T22:46:23.535062,10.0.0.3,10.0.0.1,568,30672,0,0,568,568,0,0,5.0767576694488525,1,SYN Flood
2025-11-12T22:46:28.586531,10.0.0.1,10.0.0.3,4966,268164,4966,0,0,0,0,0,5.045942068099976,1,SYN Flood
2025-11-12T22:46:28.595110,10.0.0.3,10.0.0.1,597,32238,0,0,597,597,0,0,5.052809476852417,1,SYN Flood
2025-11-12T22:46:33.619940,10.0.0.1,10.0.0.3,5402,291708,5402,0,0,0,0,0,5.015459775924683,1,SYN Flood
2025-11-12T22:46:33.623877,10.0.0.3,10.0.0.1,1075,58050,0,0,1075,1075,0,0,4.98682427406311,1,SYN Flood
2025-11-12T22:46:38.680492,10.0.0.1,10.0.0.3,4735,255690,4735,0,0,0,0,0,5.049623250961304,1,SYN Flood
2025-11-12T22:46:38.684762,10.0.0.3,10.0.0.1,1604,86616,0,0,1604,1604,0,0,5.0510923862457275,1,SYN Flood
2025-11-12T22:46:43.703527,10.0.0.1,10.0.0.3,4892,264168,4892,0,0,0,0,0,5.011125802993774,1,SYN Flood
2025-11-12T22:46:43.720841,10.0.0.3,10.0.0.1,1639,88506,0,0,1639,1639,0,0,5.01147198677063,1,SYN Flood
2025-11-12T22:46:48.743779,10.0.0.1,10.0.0.3,5582,301428,5582,0,0,0,0,0,5.012213468551636,1,SYN Flood
2025-11-12T22:46:48.760829,10.0.0.3,10.0.0.1,3698,199692,0,0,3698,3698,0,0,5.0290679931640625,1,SYN Flood
2025-11-12T22:46:53.770935,10.0.0.3,10.0.0.1,4476,241704,0,0,4476,4476,0,0,5.003198623657227,1,SYN Flood
2025-11-12T22:46:53.781730,10.0.0.1,10.0.0.3,3901,210654,3901,0,0,0,0,0,5.013624429702759,1,SYN Flood
2025-11-12T22:46:58.795994,10.0.0.3,10.0.0.1,3047,164538,0,0,3047,3047,0,0,5.007528305053711,1,SYN Flood
2025-11-12T22:46:58.812053,10.0.0.1,10.0.0.3,4962,267948,4962,0,0,0,0,0,5.023404598236084,1,SYN Flood
2025-11-12T22:47:03.836539,10.0.0.1,10.0.0.3,6986,377244,6986,0,0,0,0,0,5.0058324337005615,1,SYN Flood
2025-11-12T22:47:03.839989,10.0.0.3,10.0.0.1,1807,97578,0,0,1807,1807,0,0,5.00917911529541,1,SYN Flood
